file_prod_date,m_ticker,ticker,comp_name,comp_name_2,exchange,currency_code,per_end_date,per_type,per_code,per_fisc_year,per_fisc_qtr,per_cal_year,per_cal_qtr,ann_rpt_flag,qtr_rpt_flag,last_rev_date,sales_mean_est,sales_median_est,sales_cnt_est,sales_high_est,sales_low_est,sales_std_dev_est,sales_pct_chg_est_1w,sales_cnt_est_rev_up_1w,sales_cnt_est_rev_down_1w,sales_pct_chg_est_1m,sales_cnt_est_rev_up_1m,sales_cnt_est_rev_down_1m,sales_pct_chg_est_3m,sales_cnt_est_rev_up_3m,sales_cnt_est_rev_down_3m
2021-03-11,CI,CI,CIGNA CORP,Cigna Corporation,NYSE,USD,2022-03-31,Q,,2022,1,2022,1,1,1,2021-02-05,43045.0,43045.0,2,43123.0,42967.0,110.308,0.0,0,0,0.0,0,0,0.224,1,0
2021-03-11,CI,CI,CIGNA CORP,Cigna Corporation,NYSE,USD,2022-06-30,Q,,2022,2,2022,2,1,1,2021-02-05,43836.5,43836.5,2,44395.0,43278.0,789.838,0.0,0,0,0.0,0,0,1.768,1,0
2021-03-11,CI,CI,CIGNA CORP,Cigna Corporation,NYSE,USD,2022-09-30,Q,,2022,3,2022,3,1,1,2021-02-05,44162.5,44162.5,2,44646.0,43679.0,683.772,0.0,0,0,0.0,0,0,0.501,0,1
2021-03-11,CI,CI,CIGNA CORP,Cigna Corporation,NYSE,USD,2022-12-31,Q,,2022,4,2022,4,1,1,2021-02-05,44679.5,44679.5,2,44815.0,44544.0,191.625,0.0,0,0,0.0,0,0,1.82,1,0
2021-03-11,CIAD,CIADY,CHINA MENGNIU,CHINA MENGNIU,OTC,USD,2020-12-31,A,,2020,4,2020,4,0,0,2021-01-18,11509.35,11509.35,1,11509.35,11509.35,,0.0,0,0,0.0,0,0,3.852,1,0
2021-03-11,CIAD,CIADY,CHINA MENGNIU,CHINA MENGNIU,OTC,USD,2021-12-31,A,,2021,4,2021,4,0,0,2021-01-18,13177.65,13177.65,1,13177.65,13177.65,,0.0,0,0,0.0,0,0,-10.29,0,1
2021-03-11,CIAD,CIADY,CHINA MENGNIU,CHINA MENGNIU,OTC,USD,2022-12-31,A,,2022,4,2022,4,0,0,2021-01-18,14769.9,14769.9,1,14769.9,14769.9,,0.0,0,0,0.0,0,0,-9.22,0,1
2021-03-11,CIB,CIB,BANCOLOMBIA-ADR,BanColombia S.A.,NYSE,USD,2020-12-31,A,,2020,4,2020,4,0,0,2021-02-25,4060.24,4060.24,1,4060.24,4060.24,,0.0,0,0,-0.266,0,1,-0.266,0,1
2021-03-11,CIB,CIB,BANCOLOMBIA-ADR,BanColombia S.A.,NYSE,USD,2021-12-31,A,,2021,4,2021,4,0,0,2021-02-25,4659.04,4659.04,1,4659.04,4659.04,,0.0,0,0,5.368,1,0,5.368,1,0
2021-03-11,CIB,CIB,BANCOLOMBIA-ADR,BanColombia S.A.,NYSE,USD,2022-12-31,A,,2022,4,2022,4,0,0,2021-02-25,4966.55,4966.55,1,4966.55,4966.55,,0.0,0,0,4.892,1,0,4.892,1,0
2021-03-11,CIB,CIB,BANCOLOMBIA-ADR,BanColombia S.A.,NYSE,USD,2023-12-31,A,,2023,4,2023,4,0,0,2021-02-25,5312.31,5312.31,1,5312.31,5312.31,,0.0,0,0,,0,0,,0,0
2021-03-11,CICO,CICOY,CHINA COSCO HLD,China Cosco Holdings Co.,OTC,USD,2020-12-31,A,,2020,4,2020,4,0,0,2021-01-10,25581.75,25581.75,1,25581.75,25581.75,,0.0,0,0,0.0,0,0,1.2,1,0
2021-03-11,CICO,CICOY,CHINA COSCO HLD,China Cosco Holdings Co.,OTC,USD,2021-12-31,A,,2021,4,2021,4,0,0,2021-01-10,27992.25,27992.25,1,27992.25,27992.25,,0.0,0,0,0.0,0,0,2.386,1,0
2021-03-11,CICO,CICOY,CHINA COSCO HLD,China Cosco Holdings Co.,OTC,USD,2022-12-31,A,,2022,4,2022,4,0,0,2021-01-10,29065.2,29065.2,1,29065.2,29065.2,,0.0,0,0,0.0,0,0,-0.983,0,1
2021-03-11,CIEN,CIEN,CIENA CORP,Ciena Corporation,NYSE,USD,2021-10-31,A,,2021,4,2021,4,1,1,2021-03-05,3574.341,3573.8,7,3592.8,3551.69,15.673,0.472,5,1,0.224,5,1,0.527,6,1
2021-03-11,CIEN,CIEN,CIENA CORP,Ciena Corporation,NYSE,USD,2022-10-31,A,,2022,4,2022,4,1,1,2021-03-05,3841.291,3823.4,6,3916.7,3796.0,43.645,0.422,3,2,-0.243,1,3,1.803,3,1
2021-03-11,CIEN,CIEN,CIENA CORP,Ciena Corporation,NYSE,USD,2023-10-31,A,,2023,4,2023,4,1,1,2020-12-15,3978.0,3978.0,1,3978.0,3978.0,,0.0,0,0,0.0,0,0,,0,0
2021-03-11,CIEN,CIEN,CIENA CORP,Ciena Corporation,NYSE,USD,2021-01-31,Q,,2021,1,2021,1,1,1,2021-03-01,749.961,749.75,6,759.8,740.0,6.473,0.0,0,0,-0.298,0,3,-2.781,0,3
2021-03-11,CIEN,CIEN,CIENA CORP,Ciena Corporation,NYSE,USD,2021-04-30,Q,,2021,2,2021,2,1,1,2021-03-05,827.648,826.845,6,835.0,820.0,5.296,1.125,4,2,0.57,3,3,-3.19,2,3
2021-03-11,CIEN,CIEN,CIENA CORP,Ciena Corporation,NYSE,USD,2021-07-31,Q,,2021,3,2021,3,1,1,2021-03-05,949.383,955.7,6,962.0,920.0,15.833,0.197,3,3,-0.229,2,4,0.779,3,2
2021-03-11,CIEN,CIEN,CIENA CORP,Ciena Corporation,NYSE,USD,2021-10-31,Q,,2021,4,2021,4,1,1,2021-03-05,1042.878,1042.3,6,1074.9,1024.1,18.867,0.13,4,2,0.183,3,3,4.056,4,1
2021-03-11,CIEN,CIEN,CIENA CORP,Ciena Corporation,NYSE,USD,2022-01-31,Q,,2022,1,2022,1,1,1,2021-03-05,885.35,883.85,4,903.4,870.3,17.096,-0.157,2,2,-1.998,1,2,2.804,1,0
2021-03-11,CIEN,CIEN,CIENA CORP,Ciena Corporation,NYSE,USD,2022-04-30,Q,,2022,2,2022,2,1,1,2021-03-05,945.866,933.8,3,972.1,931.7,22.742,-0.602,1,2,-1.53,1,2,,1,0
2021-03-11,CIEN,CIEN,CIENA CORP,Ciena Corporation,NYSE,USD,2022-07-31,Q,,2022,3,2022,3,1,1,2021-03-05,992.366,994.7,3,1004.2,978.2,13.156,0.32,2,1,-0.08,1,2,,0,1
2021-03-11,CIEN,CIEN,CIENA CORP,Ciena Corporation,NYSE,USD,2022-10-31,Q,,2022,4,2022,4,1,1,2021-03-05,1040.666,1037.0,3,1068.2,1016.8,25.895,0.911,2,1,1.078,2,1,,0,1
2021-03-11,CIEN,CIEN,CIENA CORP,Ciena Corporation,NYSE,USD,2023-01-31,Q,,2023,1,2023,1,1,1,2021-03-04,919.7,,1,919.7,919.7,,,,,,,,,,
2021-03-11,FSRV,CIGI,COLLIERS INT GP,Colliers International Group Inc.,NSDQ,USD,2020-12-31,A,,2020,4,2020,4,1,1,2021-01-19,2710.6,2710.6,2,2734.0,2687.2,33.092,0.0,0,0,0.0,0,0,0.0,0,1
2021-03-11,FSRV,CIGI,COLLIERS INT GP,Colliers International Group Inc.,NSDQ,USD,2021-12-31,A,,2021,4,2021,4,1,1,2021-02-12,3307.9,3307.9,2,3333.0,3282.8,35.496,0.0,0,0,4.061,2,0,3.491,2,0
2021-03-11,FSRV,CIGI,COLLIERS INT GP,Colliers International Group Inc.,NSDQ,USD,2022-12-31,A,,2022,4,2022,4,1,1,2021-02-12,3594.55,3594.55,2,3723.0,3466.1,181.655,0.0,0,0,5.123,2,0,11.124,1,0
2021-03-11,FSRV,CIGI,COLLIERS INT GP,Colliers International Group Inc.,NSDQ,USD,2020-12-31,Q,,2020,4,2020,4,1,1,2020-11-12,814.1,814.1,1,814.1,814.1,,0.0,0,0,0.0,0,0,0.0,0,0
2021-03-11,FSRV,CIGI,COLLIERS INT GP,Colliers International Group Inc.,NSDQ,USD,2021-03-31,Q,,2021,1,2021,1,1,1,2021-02-11,678.7,678.7,1,678.7,678.7,,0.0,0,0,-0.673,0,1,-0.673,0,1
2021-03-11,FSRV,CIGI,COLLIERS INT GP,Colliers International Group Inc.,NSDQ,USD,2021-06-30,Q,,2021,2,2021,2,1,1,2021-02-11,716.8,716.8,1,716.8,716.8,,0.0,0,0,2.649,1,0,2.649,1,0
2021-03-11,FSRV,CIGI,COLLIERS INT GP,Colliers International Group Inc.,NSDQ,USD,2021-09-30,Q,,2021,3,2021,3,1,1,2021-02-11,834.5,834.5,1,834.5,834.5,,0.0,0,0,7.58,1,0,7.58,1,0
2021-03-11,FSRV,CIGI,COLLIERS INT GP,Colliers International Group Inc.,NSDQ,USD,2021-12-31,Q,,2021,4,2021,4,1,1,2021-02-11,1052.7,1052.7,1,1052.7,1052.7,,0.0,0,0,15.757,1,0,15.757,1,0
2021-03-11,CIHK,CIHKY,CHINA MERCH BK,China Merchants Bank Co.,OTC,USD,2020-12-31,A,,2020,4,2020,4,0,0,2021-01-15,43140.0,43140.0,1,43140.0,43140.0,,0.0,0,0,0.0,0,0,,0,0
2021-03-11,CIHK,CIHKY,CHINA MERCH BK,China Merchants Bank Co.,OTC,USD,2021-12-31,A,,2021,4,2021,4,0,0,2021-01-15,47295.0,47295.0,1,47295.0,47295.0,,0.0,0,0,0.0,0,0,,0,0
2021-03-11,CIHK,CIHKY,CHINA MERCH BK,China Merchants Bank Co.,OTC,USD,2022-12-31,A,,2022,4,2022,4,0,0,2021-01-15,51630.0,51630.0,1,51630.0,51630.0,,0.0,0,0,0.0,0,0,,0,0
2021-03-11,CIHK,CIHKY,CHINA MERCH BK,China Merchants Bank Co.,OTC,USD,2023-12-31,A,,2023,4,2023,4,0,0,2021-01-15,56160.0,56160.0,1,56160.0,56160.0,,0.0,0,0,0.0,0,0,,0,0
2021-03-11,CIM2,CIM,CHIMERA INVEST,Chimera Investment Corporation,NYSE,USD,2020-12-31,A,,2020,4,2020,4,1,1,2020-11-11,521.2,521.2,1,521.2,521.2,,0.0,0,0,0.0,0,0,0.0,0,0
2021-03-11,CIM2,CIM,CHIMERA INVEST,Chimera Investment Corporation,NYSE,USD,2021-12-31,A,,2021,4,2021,4,1,1,2021-02-22,485.2,485.2,1,485.2,485.2,,0.0,0,0,-4.544,0,1,-4.544,0,1
2021-03-11,CIM2,CIM,CHIMERA INVEST,Chimera Investment Corporation,NYSE,USD,2022-12-31,A,,2022,4,2022,4,1,1,2021-02-22,505.3,505.3,1,505.3,505.3,,0.0,0,0,,0,0,,0,0
2021-03-11,CIM2,CIM,CHIMERA INVEST,Chimera Investment Corporation,NYSE,USD,2020-12-31,Q,,2020,4,2020,4,1,1,2020-11-11,123.0,123.0,1,123.0,123.0,,0.0,0,0,0.0,0,0,0.0,0,0
2021-03-11,CIM2,CIM,CHIMERA INVEST,Chimera Investment Corporation,NYSE,USD,2021-03-31,Q,,2021,1,2021,1,1,1,2021-02-22,119.7,119.7,1,119.7,119.7,,0.0,0,0,-4.469,0,1,-4.469,0,1
2021-03-11,CIM2,CIM,CHIMERA INVEST,Chimera Investment Corporation,NYSE,USD,2021-06-30,Q,,2021,2,2021,2,1,1,2021-02-22,120.5,120.5,1,120.5,120.5,,0.0,0,0,-4.516,0,1,-4.516,0,1
2021-03-11,CIM2,CIM,CHIMERA INVEST,Chimera Investment Corporation,NYSE,USD,2021-09-30,Q,,2021,3,2021,3,1,1,2021-02-22,122.0,122.0,1,122.0,122.0,,0.0,0,0,-4.463,0,1,-4.463,0,1
2021-03-11,CIM2,CIM,CHIMERA INVEST,Chimera Investment Corporation,NYSE,USD,2021-12-31,Q,,2021,4,2021,4,1,1,2021-02-22,123.0,123.0,1,123.0,123.0,,0.0,0,0,-4.725,0,1,-4.725,0,1
2021-03-11,CIM2,CIM,CHIMERA INVEST,Chimera Investment Corporation,NYSE,USD,2022-03-31,Q,,2022,1,2022,1,1,1,2021-02-22,124.9,124.9,1,124.9,124.9,,0.0,0,0,,0,0,,0,0
2021-03-11,CIM2,CIM,CHIMERA INVEST,Chimera Investment Corporation,NYSE,USD,2022-06-30,Q,,2022,2,2022,2,1,1,2021-02-22,125.7,125.7,1,125.7,125.7,,0.0,0,0,,0,0,,0,0
2021-03-11,CIM2,CIM,CHIMERA INVEST,Chimera Investment Corporation,NYSE,USD,2022-09-30,Q,,2022,3,2022,3,1,1,2021-02-22,126.9,126.9,1,126.9,126.9,,0.0,0,0,,0,0,,0,0
2021-03-11,CIM2,CIM,CHIMERA INVEST,Chimera Investment Corporation,NYSE,USD,2022-12-31,Q,,2022,4,2022,4,1,1,2021-02-22,127.8,127.8,1,127.8,127.8,,0.0,0,0,,0,0,,0,0
2021-03-11,CINF,CINF,CINCINNATI FINL,Cincinnati Financial Corporation,NSDQ,USD,2020-12-31,A,,2020,4,2020,4,1,1,2020-12-18,6419.6,6419.6,1,6419.6,6419.6,,0.0,0,0,0.0,0,0,0.0,1,0
2021-03-11,CINF,CINF,CINCINNATI FINL,Cincinnati Financial Corporation,NSDQ,USD,2021-12-31,A,,2021,4,2021,4,1,1,2021-02-11,6478.6,6478.6,1,6478.6,6478.6,,0.0,0,0,0.291,1,0,0.291,0,1
2021-03-11,CINF,CINF,CINCINNATI FINL,Cincinnati Financial Corporation,NSDQ,USD,2022-12-31,A,,2022,4,2022,4,1,1,2021-02-11,6834.2,6834.2,1,6834.2,6834.2,,0.0,0,0,0.333,1,0,0.333,0,0
2021-03-11,CINF,CINF,CINCINNATI FINL,Cincinnati Financial Corporation,NSDQ,USD,2020-12-31,Q,,2020,4,2020,4,1,1,2020-12-18,1578.6,1578.6,1,1578.6,1578.6,,0.0,0,0,0.0,0,0,0.0,0,1
2021-03-11,CINF,CINF,CINCINNATI FINL,Cincinnati Financial Corporation,NSDQ,USD,2021-03-31,Q,,2021,1,2021,1,1,1,2021-02-11,1596.2,1596.2,1,1596.2,1596.2,,0.0,0,0,0.345,1,0,0.345,0,1
2021-03-11,CINF,CINF,CINCINNATI FINL,Cincinnati Financial Corporation,NSDQ,USD,2021-06-30,Q,,2021,2,2021,2,1,1,2021-02-11,1612.5,1612.5,1,1612.5,1612.5,,0.0,0,0,0.279,1,0,0.279,0,1
2021-03-11,CINF,CINF,CINCINNATI FINL,Cincinnati Financial Corporation,NSDQ,USD,2021-09-30,Q,,2021,3,2021,3,1,1,2021-02-11,1627.4,1627.4,1,1627.4,1627.4,,0.0,0,0,0.277,1,0,0.277,0,1
2021-03-11,CINF,CINF,CINCINNATI FINL,Cincinnati Financial Corporation,NSDQ,USD,2021-12-31,Q,,2021,4,2021,4,1,1,2021-02-11,1642.6,1642.6,1,1642.6,1642.6,,0.0,0,0,0.28,1,0,0.28,0,1
2021-03-11,CINF,CINF,CINCINNATI FINL,Cincinnati Financial Corporation,NSDQ,USD,2022-03-31,Q,,2022,1,2022,1,1,1,2021-02-11,1668.8,1668.8,1,1668.8,1668.8,,0.0,0,0,0.336,1,0,0.336,0,0
2021-03-11,CINF,CINF,CINCINNATI FINL,Cincinnati Financial Corporation,NSDQ,USD,2022-06-30,Q,,2022,2,2022,2,1,1,2021-02-11,1697.0,1697.0,1,1697.0,1697.0,,0.0,0,0,0.337,1,0,0.337,0,0
2021-03-11,CINF,CINF,CINCINNATI FINL,Cincinnati Financial Corporation,NSDQ,USD,2022-09-30,Q,,2022,3,2022,3,1,1,2021-02-11,1721.8,1721.8,1,1721.8,1721.8,,0.0,0,0,0.326,1,0,0.326,0,0
2021-03-11,CINF,CINF,CINCINNATI FINL,Cincinnati Financial Corporation,NSDQ,USD,2022-12-31,Q,,2022,4,2022,4,1,1,2021-02-11,1746.6,1746.6,1,1746.6,1746.6,,0.0,0,0,0.333,1,0,0.333,0,0
2021-03-11,CIO3,CIO,CITY OFFIC REIT,"City Office REIT, Inc.",NYSE,USD,2020-12-31,A,,2020,4,2020,4,1,1,2020-12-15,161.043,160.979,4,161.913,160.3,0.77,0.0,0,0,0.0,0,0,-0.153,0,0
2021-03-11,CIO3,CIO,CITY OFFIC REIT,"City Office REIT, Inc.",NYSE,USD,2021-12-31,A,,2021,4,2021,4,1,1,2021-02-26,158.95,157.457,4,168.494,152.391,6.797,0.0,0,0,-2.811,0,2,-3.971,0,2
2021-03-11,CIO3,CIO,CITY OFFIC REIT,"City Office REIT, Inc.",NYSE,USD,2022-12-31,A,,2022,4,2022,4,1,1,2021-02-26,169.004,167.59,4,180.267,160.569,8.796,0.0,0,0,-0.188,0,1,-1.816,0,1
2021-03-11,CIO3,CIO,CITY OFFIC REIT,"City Office REIT, Inc.",NYSE,USD,2020-12-31,Q,,2020,4,2020,4,1,1,2020-12-15,40.043,39.979,4,40.913,39.3,0.77,0.0,0,0,0.0,0,0,-0.613,0,0
2021-03-11,CIO3,CIO,CITY OFFIC REIT,"City Office REIT, Inc.",NYSE,USD,2021-03-31,Q,,2021,1,2021,1,1,1,2021-02-26,39.545,39.14,4,41.295,38.608,1.203,0.0,0,0,-2.355,0,2,-3.279,0,2
2021-03-11,CIO3,CIO,CITY OFFIC REIT,"City Office REIT, Inc.",NYSE,USD,2021-06-30,Q,,2021,2,2021,2,1,1,2021-02-26,39.348,39.028,4,41.845,37.49,1.838,0.0,0,0,-3.362,0,2,-4.406,0,2
2021-03-11,CIO3,CIO,CITY OFFIC REIT,"City Office REIT, Inc.",NYSE,USD,2021-09-30,Q,,2021,3,2021,3,1,1,2021-02-26,39.586,39.174,4,42.398,37.597,2.027,0.0,0,0,-3.524,0,2,-4.763,0,2
2021-03-11,CIO3,CIO,CITY OFFIC REIT,"City Office REIT, Inc.",NYSE,USD,2021-12-31,Q,,2021,4,2021,4,1,1,2021-02-26,40.47,40.114,4,42.956,38.695,1.863,0.0,0,0,-2.002,0,2,-3.426,0,2
2021-03-11,CIO3,CIO,CITY OFFIC REIT,"City Office REIT, Inc.",NYSE,USD,2022-03-31,Q,,2022,1,2022,1,1,1,2021-02-26,42.064,42.423,3,43.693,40.077,1.834,0.0,0,0,-0.595,0,1,-0.595,0,1
2021-03-11,CIO3,CIO,CITY OFFIC REIT,"City Office REIT, Inc.",NYSE,USD,2022-06-30,Q,,2022,2,2022,2,1,1,2021-02-26,42.45,42.685,3,44.604,40.062,2.28,0.0,0,0,-0.741,0,1,-0.741,0,1
2021-03-11,CIO3,CIO,CITY OFFIC REIT,"City Office REIT, Inc.",NYSE,USD,2022-09-30,Q,,2022,3,2022,3,1,1,2021-02-26,42.895,42.948,3,45.522,40.215,2.653,0.0,0,0,-1.015,0,1,-1.015,0,1
2021-03-11,CIO3,CIO,CITY OFFIC REIT,"City Office REIT, Inc.",NYSE,USD,2022-12-31,Q,,2022,4,2022,4,1,1,2021-02-26,43.359,43.413,3,46.449,40.215,3.117,0.0,0,0,-0.805,0,1,-0.805,0,1
2021-03-11,CIR2,CIR,CIRCOR INTL,"CIRCOR International, Inc.",NYSE,USD,2020-12-31,A,,2020,4,2020,4,1,1,2021-01-19,771.6,771.6,2,771.8,771.4,0.282,0.0,0,0,0.0,0,0,0.071,1,0
2021-03-11,CIR2,CIR,CIRCOR INTL,"CIRCOR International, Inc.",NYSE,USD,2021-12-31,A,,2021,4,2021,4,1,1,2021-03-05,809.05,809.05,2,811.0,807.1,2.757,-2.694,0,2,-2.694,0,2,-2.164,0,2
2021-03-11,CIR2,CIR,CIRCOR INTL,"CIRCOR International, Inc.",NYSE,USD,2022-12-31,A,,2022,4,2022,4,1,1,2021-03-05,869.0,869.0,1,869.0,869.0,,-3.594,0,1,-3.594,0,1,-2.534,0,1
2021-03-11,CIR2,CIR,CIRCOR INTL,"CIRCOR International, Inc.",NYSE,USD,2023-12-31,A,,2023,4,2023,4,1,1,2021-03-05,915.4,915.4,1,915.4,915.4,,-3.581,0,1,-3.581,0,1,-2.523,0,1
2021-03-11,CIR2,CIR,CIRCOR INTL,"CIRCOR International, Inc.",NYSE,USD,2024-12-31,A,,2024,4,2024,4,1,1,2021-03-05,942.9,942.9,1,942.9,942.9,,-4.506,0,1,-4.506,0,1,-3.46,0,1
2021-03-11,CIR2,CIR,CIRCOR INTL,"CIRCOR International, Inc.",NYSE,USD,2020-12-31,Q,,2020,4,2020,4,1,1,2021-01-19,209.15,209.15,2,211.8,206.5,3.747,0.0,0,0,0.0,0,0,0.263,1,0
2021-03-11,CIR2,CIR,CIRCOR INTL,"CIRCOR International, Inc.",NYSE,USD,2021-03-31,Q,,2021,1,2021,1,1,1,2021-03-05,184.5,,2,188.7,180.3,5.939,,,,,,,,,
2021-03-11,CIR2,CIR,CIRCOR INTL,"CIRCOR International, Inc.",NYSE,USD,2021-06-30,Q,,2021,2,2021,2,1,1,2021-03-05,200.0,,2,204.2,195.8,5.939,,,,,,,,,
2021-03-11,CIR2,CIR,CIRCOR INTL,"CIRCOR International, Inc.",NYSE,USD,2021-09-30,Q,,2021,3,2021,3,1,1,2021-03-05,203.3,,2,204.9,201.7,2.262,,,,,,,,,
2021-03-11,CIR2,CIR,CIRCOR INTL,"CIRCOR International, Inc.",NYSE,USD,2021-12-31,Q,,2021,4,2021,4,1,1,2021-03-05,221.3,,2,226.2,216.4,6.929,,,,,,,,,
2021-03-11,CIT4,CIT,CIT GROUP,CIT Group Inc.,NYSE,USD,2020-12-31,A,,2020,4,2020,4,1,1,2021-01-07,2343.29,2343.29,1,2343.29,2343.29,,0.0,0,0,0.0,0,0,27.908,0,0
2021-03-11,CIT4,CIT,CIT GROUP,CIT Group Inc.,NYSE,USD,2021-12-31,A,,2021,4,2021,4,1,1,2021-02-24,2413.31,2413.31,1,2413.31,2413.31,,0.0,0,0,0.072,1,0,30.802,0,0
2021-03-11,CIT4,CIT,CIT GROUP,CIT Group Inc.,NYSE,USD,2022-12-31,A,,2022,4,2022,4,1,1,2021-02-24,2463.91,2463.91,1,2463.91,2463.91,,0.0,0,0,0.297,1,0,,0,0
2021-03-11,CIT4,CIT,CIT GROUP,CIT Group Inc.,NYSE,USD,2023-12-31,A,,2023,4,2023,4,1,1,2021-02-24,2540.57,2540.57,1,2540.57,2540.57,,0.0,0,0,0.866,1,0,,0,0
2021-03-11,FCZA,CIVB,CIVISTA BANCSH,"Civista Bancshares, Inc.",NSDQ,USD,2020-12-31,A,,2020,4,2020,4,1,1,2020-12-17,115.85,115.85,2,117.1,114.6,1.767,0.0,0,0,0.0,0,0,0.0,0,1
2021-03-11,FCZA,CIVB,CIVISTA BANCSH,"Civista Bancshares, Inc.",NSDQ,USD,2021-12-31,A,,2021,4,2021,4,1,1,2021-02-08,118.1,118.1,2,118.4,117.8,0.424,0.0,0,0,0.0,0,0,4.652,2,0
2021-03-11,FCZA,CIVB,CIVISTA BANCSH,"Civista Bancshares, Inc.",NSDQ,USD,2022-12-31,A,,2022,4,2022,4,1,1,2021-02-08,117.1,117.1,2,117.9,116.3,1.131,0.0,0,0,0.0,0,0,3.171,2,0
2021-03-11,FCZA,CIVB,CIVISTA BANCSH,"Civista Bancshares, Inc.",NSDQ,USD,2020-12-31,Q,,2020,4,2020,4,1,1,2020-12-17,28.6,28.6,2,29.2,28.0,0.848,0.0,0,0,0.0,0,0,0.175,1,0
2021-03-11,FCZA,CIVB,CIVISTA BANCSH,"Civista Bancshares, Inc.",NSDQ,USD,2021-03-31,Q,,2021,1,2021,1,1,1,2021-02-08,31.85,31.85,2,31.9,31.8,0.07,0.0,0,0,0.0,0,0,4.426,1,0
2021-03-11,FCZA,CIVB,CIVISTA BANCSH,"Civista Bancshares, Inc.",NSDQ,USD,2021-06-30,Q,,2021,2,2021,2,1,1,2021-02-08,29.6,29.6,2,29.7,29.5,0.141,0.0,0,0,0.0,0,0,3.135,1,0
2021-03-11,FCZA,CIVB,CIVISTA BANCSH,"Civista Bancshares, Inc.",NSDQ,USD,2021-09-30,Q,,2021,3,2021,3,1,1,2021-02-08,28.45,28.45,2,28.6,28.3,0.212,0.0,0,0,0.0,0,0,4.981,1,0
2021-03-11,FCZA,CIVB,CIVISTA BANCSH,"Civista Bancshares, Inc.",NSDQ,USD,2021-12-31,Q,,2021,4,2021,4,1,1,2021-02-08,28.15,28.15,2,28.4,27.9,0.353,0.0,0,0,0.0,0,0,4.259,1,0
2021-03-11,FCZA,CIVB,CIVISTA BANCSH,"Civista Bancshares, Inc.",NSDQ,USD,2022-03-31,Q,,2022,1,2022,1,1,1,2021-02-05,30.2,30.2,1,30.2,30.2,,0.0,0,0,0.0,0,0,5.594,1,0
2021-03-11,FCZA,CIVB,CIVISTA BANCSH,"Civista Bancshares, Inc.",NSDQ,USD,2022-06-30,Q,,2022,2,2022,2,1,1,2021-02-05,28.9,28.9,1,28.9,28.9,,0.0,0,0,0.0,0,0,3.584,1,0
2021-03-11,FCZA,CIVB,CIVISTA BANCSH,"Civista Bancshares, Inc.",NSDQ,USD,2022-09-30,Q,,2022,3,2022,3,1,1,2021-02-05,28.6,28.6,1,28.6,28.6,,0.0,0,0,0.0,0,0,2.877,1,0
2021-03-11,FCZA,CIVB,CIVISTA BANCSH,"Civista Bancshares, Inc.",NSDQ,USD,2022-12-31,Q,,2022,4,2022,4,1,1,2021-02-05,28.6,28.6,1,28.6,28.6,,0.0,0,0,0.0,0,0,2.508,1,0
2021-03-11,CJEW,CJEWY,CHOW TAI FOOK,CHOW TAI FOOK,OTC,USD,2021-03-31,A,,2021,4,2021,1,1,0,2020-11-24,7756.77,7756.77,1,7756.77,7756.77,,0.0,0,0,0.0,0,0,-7.091,0,0
2021-03-11,CJEW,CJEWY,CHOW TAI FOOK,CHOW TAI FOOK,OTC,USD,2022-03-31,A,,2022,4,2022,1,1,0,2020-11-24,8877.55,8877.55,1,8877.55,8877.55,,0.0,0,0,0.0,0,0,-8.991,0,0
2021-03-11,CJEW,CJEWY,CHOW TAI FOOK,CHOW TAI FOOK,OTC,USD,2023-03-31,A,,2023,4,2023,1,1,0,2020-11-24,10156.52,10156.52,1,10156.52,10156.52,,0.0,0,0,0.0,0,0,-9.77,0,0
2021-03-11,CJPR,CJPRY,CENTRAL JAPAN,Central Japan Railway Co.,OTC,USD,2021-03-31,A,,2021,4,2021,1,1,1,2021-02-19,7934.685,7934.685,2,8151.43,7717.94,306.523,0.0,0,0,-9.636,0,1,-16.209,0,2
2021-03-11,CJPR,CJPRY,CENTRAL JAPAN,Central Japan Railway Co.,OTC,USD,2022-03-31,A,,2022,4,2022,1,1,1,2021-02-19,14441.04,14441.04,2,14600.18,14281.9,225.057,0.0,0,0,-2.826,0,1,-5.414,0,2
2021-03-11,CJPR,CJPRY,CENTRAL JAPAN,Central Japan Railway Co.,OTC,USD,2023-03-31,A,,2023,4,2023,1,1,1,2021-02-19,16304.78,16304.78,2,17205.75,15403.81,1274.163,0.0,0,0,-0.845,0,1,-1.032,0,2
2021-03-11,CJPR,CJPRY,CENTRAL JAPAN,Central Japan Railway Co.,OTC,USD,2024-03-31,A,,2024,4,2024,1,1,1,2021-01-29,17060.17,17060.17,1,17060.17,17060.17,,0.0,0,0,0.0,0,0,-0.359,0,1
2021-03-11,CJPR,CJPRY,CENTRAL JAPAN,Central Japan Railway Co.,OTC,USD,2025-03-31,A,,2025,4,2025,1,1,1,2021-01-29,16929.09,16929.09,1,16929.09,16929.09,,0.0,0,0,0.0,0,0,-0.359,0,1
2021-03-11,CJPR,CJPRY,CENTRAL JAPAN,Central Japan Railway Co.,OTC,USD,2026-03-31,A,,2026,4,2026,1,1,1,2021-01-29,16800.08,16800.08,1,16800.08,16800.08,,0.0,0,0,0.0,0,0,-0.358,0,1
